wins,loss
64,68
24,24
77,77
113,80
7,14
32,39
90,54
31,35
109,97
29,41
101,93
86,100
57,69
121,125
45,4
48,23
31,17
73,75
28,37
60,70
85,83
105,101
104,75
19,17
26,16
39,32
175,151
77,69
52,70
21,27
17,13
55,62
19,20
22,19
41,30
111,107
50,46
52,50
54,45
88,97
41,51
47,34
40,41
38,43
35,47
89,92
32,33
19,17
37,35
28,20
38,40
19,14
167,169
13,3
77,84
38,22
123,109
32,26
85,89
63,52
33,29
45,37
112,91
61,72
75,80
19,23
25,16
46,58
33,26
37,16
82,76
31,27
45,67
37,41
36,38
142,126
19,20
99,97
62,69
39,42
26,28
21,12
4,6
75,98
32,32
50,47
52,69
116,128
9,8
11,13
45,42
44,50
33,34
22,17
33,47
10,7
77,79
128,100
44,35
43,20
163,137
9,13
74,77
32,30
59,59
36,45
21,18
69,48
71,56
76,88
54,55
20,19
69,74
21,5
81,70
14,8
47,20
28,18
76,72
143,146
17,16
47,63
56,42
90,92
42,26
25,20
79,100
52,35
58,27
31,38
91,90
50,51
107,103
14,11
40,23
71,78
67,65
13,5
30,18
17,10
16,12
31,22
77,35
18,17
41,34
105,75
43,53
127,112
31,20
238,218
32,18
63,50
26,23
80,67
42,37
112,122
23,22
64,52
63,41
16,16
21,25
42,44
75,83
12,7
51,48
46,27
146,109
24,31
69,62
77,82
131,125
35,28
64,47
47,66
29,21
77,45
50,38
64,55
97,80
36,33
101,94
11,10
31,17
23,21
49,38
156,129
52,25
35,19
56,46
19,14
147,147
29,30
72,65
100,114
56,46
34,43
63,39
9,12
56,53
84,95
50,43
67,67
102,99
23,23
27,8
48,48
57,70
30,18
74,63
71,50
113,90
174,163
167,192
31,28
149,114
47,73
61,58
121,80
87,73
108,122
61,49
40,53
75,49
25,22
44,49
18,17
85,82
4,7
73,47
76,63
50,46
27,28
48,37
30,22
6,5
40,33
46,47
12,2
12,10
44,26
32,17
4,10
43,38
43,45
83,82
82,59
36,28
33,48
145,110
68,77
55,42
123,128
86,93
82,51
