wins,loss
7,15
4,6
5,8
5,5
5,5
18,34
17,18
39,24
14,29
15,19
9,26
14,18
4,7
6,8
6,20
57,83
5,5
19,35
5,11
6,4
6,8
36,53
8,14
5,9
6,6
8,12
15,29
9,16
12,18
8,13
16,11
20,17
5,12
35,55
32,12
7,4
10,20
7,9
12,5
27,21
91,114
7,16
124,109
8,6
10,12
21,21
7,10
7,5
21,18
14,19
5,5
6,7
3,10
5,5
4,6
6,9
6,9
6,13
8,12
6,8
6,15
6,5
4,6
4,9
5,9
7,11
6,5
8,27
5,6
6,5
8,18
6,5
4,6
7,13
5,5
3,7
5,9
4,6
6,5
4,6
8,9
4,9
10,22
5,8
7,9
10,15
6,7
11,16
5,10
5,9
7,11
5,8
4,7
4,6
7,8
4,8
4,8
6,6
16,29
6,6
2,11
6,4
8,15
6,7
8,9
5,9
7,11
6,12
6,9
7,9
6,4
6,5
6,4
23,52
7,17
66,97
4,7
5,5
7,12
14,31
4,6
10,16
23,41
17,28
6,4
6,5
8,22
5,5
34,53
6,24
3,7
6,7
6,10
4,7
34,42
7,11
8,14
3,14
2,10
4,7
5,12
6,6
20,46
7,15
10,17
4,6
6,6
5,9
7,6
5,6
7,10
7,7
5,5
2,8
7,10
12,25
6,4
5,5
6,7
4,6
6,5
7,11
5,6
7,8
5,6
6,4
4,11
6,8
7,11
6,7
7,14
5,5
8,12
13,24
7,11
4,7
4,9
9,13
5,8
3,10
6,7
7,9
13,21
6,6
5,6
5,8
6,7
5,5
5,6
5,5
10,21
4,8
8,13
7,12
7,8
7,11
6,4
6,8
5,9
6,4
7,11
3,7
7,8
2,8
8,13
47,74
7,16
8,20
5,5
6,14
6,14
4,8
7,10
9,23
5,15
5,7
4,7
6,4
14,25
7,13
5,6
7,7
23,43
5,5
5,5
13,28
6,4
4,7
5,7
6,4
6,9
5,5
20,34
5,11
42,68
7,8
10,30
4,7
16,26
5,6
5,8
5,6
7,14
6,4
15,29
5,6
5,5
6,4
6,6
6,4
5,7
3,8
7,16
6,4
4,7
6,16
4,9
5,6
19,31
5,8
7,10
15,25
5,5
6,5
5,8
5,5
4,6
4,7
4,8
49,73
6,5
5,7
9,14
5,8
3,10
5,5
7,13
13,19
7,12
4,8
7,14
7,11
7,11
16,31
5,12
5,9
4,7
13,18
5,10
5,7
29,37
26,54
4,7
4,6
10,23
5,14
6,12
5,5
4,6
4,6
6,4
12,24
4,6
4,7
4,6
8,18
6,9
5,8
4,6
13,26
4,9
3,7
4,6
5,8
5,8
8,18
6,8
5,8
5,6
4,6
8,10
4,11
11,19
18,28
5,5
5,11
6,10
6,9
8,10
6,7
41,66
5,8
7,14
7,12
13,30
5,7
6,10
4,7
5,8
7,8
25,44
6,13
5,8
5,9
7,18
5,7
9,15
6,7
9,13
5,5
6,5
3,8
5,11
12,19
6,5
6,5
5,5
7,10
5,9
3,7
6,5
5,7
5,8
3,7
7,13
10,20
7,11
6,5
5,7
6,12
6,10
7,12
5,7
5,5
15,29
5,5
6,16
5,5
5,6
5,7
7,8
19,30
4,8
7,11
3,9
8,11
15,30
5,7
6,6
25,49
5,18
6,10
5,7
64,91
24,37
4,9
6,4
8,13
6,13
5,14
8,13
5,10
4,6
7,13
6,11
6,5
6,4
17,30
6,11
7,13
6,19
14,16
7,9
5,7
6,5
16,35
6,7
6,8
5,5
4,7
6,4
5,5
31,48
4,6
12,25
7,13
6,8
5,8
8,13
14,21
6,4
9,24
16,41
5,7
12,23
53,73
7,8
5,5
9,24
6,12
8,19
4,6
5,10
4,6
5,8
5,7
3,7
5,6
6,8
8,13
6,10
4,6
7,8
8,26
7,6
32,52
6,4
4,8
12,28
6,6
5,10
9,12
5,5
6,4
8,13
6,4
2,8
6,6
7,7
8,20
6,6
5,6
5,5
7,9
17,29
7,10
4,6
4,7
5,9
7,11
5,9
7,14
6,6
7,10
5,10
6,7
6,4
6,10
6,11
6,4
6,7
5,5
5,11
8,17
7,9
2,8
26,34
6,8
6,4
5,8
16,41
5,8
8,15
5,7
5,8
5,9
5,7
6,8
4,6
6,9
13,16
7,8
5,9
5,8
21,48
4,6
5,12
5,11
7,8
7,13
6,9
27,48
7,8
4,8
5,8
7,13
5,9
23,45
5,5
4,9
4,8
6,4
14,40
6,17
5,6
6,6
6,9
10,25
6,4
5,7
3,7
5,6
5,5
5,7
4,8
4,8
5,9
7,10
6,4
5,13
9,21
11,18
9,20
5,5
6,10
5,5
4,6
9,24
6,6
5,10
3,8
6,6
6,4
6,9
5,6
9,20
4,7
4,6
5,5
5,8
10,19
23,40
6,4
10,21
4,7
14,21
7,7
5,8
4,19
4,6
8,16
5,5
4,21
5,10
5,9
7,13
4,10
6,5
8,13
4,9
6,7
6,5
6,5
4,10
5,5
10,21
4,8
8,13
7,12
7,8
8,12
6,8
6,4
4,7
5,7
52,73
6,8
30,56
6,8
6,4
8,16
5,5
10,20
26,49
5,16
12,24
4,6
6,5
6,9
7,8
5,7
6,4
8,9
5,8
6,6
6,13
3,7
6,6
6,11
5,7
8,15
79,103
4,7
3,10
7,8
6,6
4,6
15,27
4,7
5,10
2,8
8,10
10,19
6,5
65,91
7,8
17,27
8,22
8,19
14,26
11,23
7,12
5,15
4,6
5,9
5,13
6,8
5,15
6,9
4,6
11,22
54,83
3,7
6,4
9,15
5,6
5,6
21,42
9,21
22,53
5,8
4,7
21,38
4,8
6,4
5,7
5,6
5,7
6,5
6,6
7,11
14,25
5,10
5,8
8,12
6,9
4,6
5,5
4,6
5,9
7,13
7,12
7,11
7,8
4,6
3,7
58,82
7,16
7,7
4,7
7,9
4,6
6,6
4,6
9,18
6,4
6,12
19,32
8,12
6,9
7,16
5,7
106,140
7,12
6,6
5,5
8,10
7,14
21,38
4,6
6,4
12,17
5,7
6,6
12,25
5,6
7,9
34,60
5,5
5,13
3,14
10,22
6,13
8,11
13,23
13,26
7,9
26,48
11,22
5,9
5,9
6,4
6,9
46,68
8,11
5,7
7,13
45,66
5,11
12,43
10,18
7,7
6,11
10,19
16,32
5,7
4,8
16,45
6,7
7,16
5,8
6,7
4,11
6,8
9,13
5,7
7,8
52,83
7,12
11,19
5,5
6,13
5,13
86,107
8,15
6,6
11,32
34,36
6,10
6,7
6,7
4,6
5,7
7,9
6,4
9,19
7,13
6,10
7,12
6,12
5,6
5,6
7,13
8,12
7,9
4,9
35,71
6,12
4,6
5,8
4,9
6,4
8,13
6,13
5,14
19,59
4,6
7,7
5,8
6,8
9,16
24,48
6,10
13,15
6,4
53,84
9,16
5,8
11,30
4,16
4,7
9,20
4,6
7,11
5,14
4,7
11,20
5,9
10,24
6,4
7,8
21,33
6,10
13,45
38,55
6,8
5,10
8,14
7,19
6,11
6,5
17,36
6,7
8,15
8,21
53,70
4,6
6,8
6,5
5,9
8,12
209,213
18,30
5,11
9,26
5,7
11,11
9,20
21,28
11,18
6,6
4,6
8,19
5,5
5,6
7,10
22,37
13,17
14,27
11,11
5,8
7,3
36,28
18,21
16,21
5,6
16,8
22,18
16,13
9,6
7,8
10,13
81,63
12,11
26,16
19,22
6,4
15,15
24,39
28,27
8,5
6,5
28,29
44,66
7,9
45,35
103,99
4,7
6,7
12,8
19,24
10,16
7,8
158,155
28,32
12,6
11,30
23,34
6,12
15,28
9,15
4,6
6,11
4,7
6,8
7,11
10,19
6,4
7,13
19,34
7,7
4,7
6,17
5,7
5,6
10,22
7,12
4,9
16,35
7,11
5,11
3,14
10,17
124,161
8,10
6,8
10,22
41,78
5,5
5,5
6,4
8,24
6,11
8,18
5,5
5,8
7,8
83,120
7,19
4,8
4,8
4,8
7,12
5,8
8,14
10,17
46,62
31,52
9,16
5,6
3,12
5,5
6,20
4,7
49,58
5,5
4,12
6,10
6,7
6,5
7,9
4,8
4,14
15,24
5,6
6,7
2,9
6,8
7,16
3,7
9,15
7,16
6,4
5,8
4,7
8,17
6,6
5,9
7,13
6,10
4,7
7,12
6,15
12,21
5,15
5,5
9,21
4,6
6,12
6,5
5,6
6,6
4,8
5,6
5,7
8,12
6,8
6,4
4,7
5,7
29,45
6,4
4,6
11,23
7,9
6,6
17,32
7,16
11,11
21,32
6,13
4,6
7,14
8,10
5,7
5,8
27,43
9,19
21,32
12,26
6,4
5,8
4,6
5,9
4,9
20,31
16,25
5,7
2,9
5,7
13,21
4,13
5,8
7,8
7,15
28,39
104,135
5,8
8,12
5,10
15,21
5,9
16,21
5,6
7,13
7,10
5,7
8,18
4,10
47,75
4,7
8,12
12,18
9,11
2,8
6,11
14,24
6,6
12,21
21,30
5,6
8,9
43,59
11,12
4,9
6,6
6,8
11,6
4,7
5,14
4,8
4,8
5,11
26,44
49,67
5,7
10,18
55,63
8,13
38,58
21,35
4,9
13,24
7,6
6,8
17,35
5,7
5,6
11,22
43,71
6,5
5,6
7,7
5,5
6,5
11,19
49,78
5,12
6,12
6,8
20,33
6,4
10,27
57,75
5,5
5,8
6,4
6,19
5,14
4,8
6,17
9,17
6,8
4,6
21,45
7,21
6,4
5,11
6,5
113,131
4,10
11,21
6,4
12,20
4,7
5,14
16,26
8,16
7,4
5,6
4,6
5,6
6,9
5,8
24,47
6,17
4,6
8,12
2,9
4,6
63,80
85,87
6,6
6,4
6,10
30,42
4,6
6,4
6,9
6,10
5,8
6,10
9,17
7,12
4,8
4,6
7,12
7,7
23,33
9,5
4,7
4,6
5,7
36,64
17,31
6,7
13,18
20,40
7,9
10,19
7,16
8,16
5,9
6,6
26,43
6,4
4,7
6,9
85,102
7,12
33,61
6,4
16,37
2,8
8,12
3,8
8,17
13,34
5,6
8,15
6,8
7,15
82,105
28,38
4,6
6,7
25,47
43,66
6,5
6,5
19,59
4,6
7,7
5,8
6,8
7,8
5,5
5,7
9,21
6,7
4,7
5,5
8,14
6,15
31,53
5,8
5,8
4,9
17,24
11,24
6,4
7,16
6,13
4,11
6,15
9,35
9,23
5,14
52,73
4,9
5,12
5,8
4,12
7,11
7,10
9,16
8,37
16,21
9,25
6,4
5,6
5,6
7,14
5,9
26,40
37,61
6,5
31,56
5,9
16,35
16,23
15,42
12,19
5,8
4,6
5,10
4,7
8,16
39,82
5,12
31,58
8,18
88,107
6,7
21,51
17,25
10,19
5,9
4,8
6,5
6,5
6,4
5,6
5,5
6,7
5,9
7,17
6,6
55,80
23,47
7,17
7,8
5,7
4,6
4,7
4,6
9,17
8,23
6,13
4,16
6,9
8,20
8,13
26,47
18,34
6,15
12,31
7,11
2,10
26,59
5,9
4,6
4,6
6,4
5,15
4,12
14,22
2,8
6,9
103,124
7,12
14,23
9,20
8,15
14,20
6,15
7,13
7,9
16,8
49,71
2,8
58,83
5,6
7,8
7,14
12,22
31,43
8,10
21,47
5,8
5,8
4,7
3,7
6,4
6,10
8,15
4,12
6,4
22,31
5,6
20,29
9,25
8,10
8,11
4,8
6,5
3,7
4,8
5,10
6,17
5,9
5,5
12,20
5,11
4,6
38,58
6,12
10,14
38,58
6,10
12,23
30,48
5,15
22,46
20,36
19,33
12,29
6,11
6,12
36,73
18,34
6,4
4,6
5,16
5,5
6,11
13,19
8,13
6,10
8,10
7,13
6,18
47,74
6,4
5,10
44,64
10,16
45,71
3,7
11,25
6,16
3,11
4,7
8,16
9,5
12,18
5,5
6,17
5,7
5,10
16,36
7,9
5,6
25,39
9,15
29,45
6,4
4,6
11,23
7,9
5,11
11,19
9,26
4,6
7,13
7,9
7,13
5,11
6,7
3,7
4,7
8,12
5,8
35,58
6,6
5,5
4,8
6,10
5,6
12,26
4,13
22,22
5,7
91,115
10,18
5,7
6,11
3,11
27,44
8,7
11,23
6,4
4,6
4,8
5,10
4,6
30,36
6,11
3,9
6,7
8,19
10,23
7,3
6,4
9,14
6,11
8,12
4,11
6,7
18,29
10,27
4,6
7,24
5,5
4,10
54,78
6,11
27,46
73,103
5,21
4,8
5,7
6,10
3,16
5,9
12,27
2,8
48,74
8,24
7,11
8,8
4,8
5,5
8,15
8,12
5,5
6,14
9,28
6,9
5,5
5,8
6,5
7,7
10,19
13,12
15,17
6,5
5,8
4,7
23,32
21,29
26,39
5,11
7,7
6,10
8,22
25,42
9,22
12,19
35,48
5,8
45,69
5,5
4,6
9,20
5,5
29,53
6,11
4,9
5,5
6,13
5,9
4,6
5,8
7,8
8,15
6,7
6,4
4,7
5,8
36,51
5,5
5,5
4,6
35,62
9,17
14,32
5,7
5,10
5,7
4,10
5,6
5,7
4,11
16,23
6,17
8,17
6,5
7,8
4,7
7,10
7,14
6,4
23,28
4,6
4,7
4,6
24,37
9,15
4,6
10,9
6,12
2,10
7,15
8,15
6,11
7,8
8,17
6,11
5,7
5,5
6,8
6,7
6,8
30,35
27,48
6,4
42,46
13,24
8,13
5,5
5,7
10,17
10,17
6,6
13,23
6,11
7,15
4,7
30,48
7,11
10,5
44,58
7,11
6,6
7,15
5,5
20,37
6,4
6,4
86,105
6,7
5,13
2,10
14,20
4,6
25,50
4,7
9,17
4,7
7,8
5,5
5,7
9,21
6,7
5,10
17,37
22,32
13,19
6,7
6,8
33,56
5,6
7,6
7,8
4,11
4,11
4,12
12,25
5,16
21,44
11,29
7,21
5,5
7,13
23,50
5,7
7,7
9,16
8,4
6,14
6,13
6,9
7,7
7,7
4,6
2,8
8,14
45,77
8,12
6,21
4,7
43,67
8,14
5,5
22,40
6,6
5,7
5,7
7,9
5,5
5,7
9,20
6,8
11,19
34,63
4,6
48,87
9,20
7,13
11,19
5,6
4,8
6,4
4,6
4,8
5,6
6,7
16,28
14,33
8,18
7,8
7,13
8,8
26,36
8,14
8,11
5,5
52,75
5,7
8,11
13,21
6,7
19,37
5,17
25,25
39,55
5,8
7,12
50,56
25,38
8,15
8,12
7,11
4,6
5,9
46,76
13,26
22,24
4,6
8,18
6,4
4,10
4,6
116,115
46,79
11,17
21,32
6,19
41,61
8,15
8,18
4,14
6,10
4,7
5,10
4,6
50,72
5,6
5,7
5,5
6,7
5,16
7,9
23,37
4,10
39,68
7,7
3,8
29,60
3,12
7,12
21,35
5,5
29,57
14,35
17,45
6,9
5,8
5,8
5,10
6,11
4,6
15,21
6,7
6,8
4,7
6,9
7,14
4,8
7,11
6,19
5,5
5,10
15,22
11,11
19,28
7,15
9,13
6,4
5,5
31,36
2,8
6,7
5,7
6,8
5,5
22,37
6,9
6,5
5,5
6,12
11,22
16,27
7,5
27,56
4,11
9,25
14,26
9,6
7,10
6,9
5,5
9,12
4,6
60,92
6,11
4,6
5,8
51,82
6,5
32,54
10,18
30,57
18,33
16,29
38,48
5,5
7,13
5,6
2,8
7,9
7,27
9,20
6,11
5,11
11,19
9,26
4,6
7,13
6,12
12,19
4,9
3,8
5,5
6,8
7,11
21,36
6,8
24,20
6,5
4,7
3,7
8,18
16,15
23,38
6,9
4,8
6,11
17,25
7,12
4,6
9,13
6,8
11,18
11,18
6,6
6,11
4,6
49,66
5,5
6,5
5,6
5,10
5,5
7,13
4,6
15,41
12,23
6,7
5,10
57,95
50,61
10,20
5,12
6,10
4,6
13,35
14,22
7,15
21,30
5,5
5,5
7,12
7,12
6,9
5,7
4,7
6,14
5,5
14,37
4,6
58,86
6,6
3,7
6,8
70,76
8,9
9,17
18,31
5,6
13,26
6,10
7,12
5,6
11,21
6,18
6,12
38,58
5,13
8,8
7,10
5,8
4,7
11,24
39,51
11,21
5,6
8,25
7,10
21,34
34,33
5,6
5,7
25,22
6,7
5,13
4,6
8,19
6,7
12,30
6,5
53,83
6,7
26,50
6,7
6,9
9,20
7,10
2,18
6,5
4,6
7,14
25,42
2,9
5,15
15,21
10,16
7,12
4,8
6,12
11,9
7,8
113,140
9,5
6,5
6,7
4,8
2,11
36,50
64,64
9,2
8,10
5,8
6,10
17,37
6,9
8,12
6,6
6,13
6,5
40,66
6,4
70,92
5,5
20,35
11,23
5,8
7,10
5,5
13,26
5,13
7,8
6,6
5,6
6,5
6,6
10,12
8,4
5,8
4,6
7,17
19,34
14,38
13,18
16,16
4,6
5,5
4,7
5,6
24,33
5,6
18,35
5,14
5,5
5,16
33,46
10,25
6,8
35,65
8,21
6,5
10,26
11,19
6,7
5,11
5,13
4,10
4,8
10,17
4,6
17,24
8,16
13,22
7,8
7,4
35,46
14,22
5,10
2,8
5,10
17,37
22,32
13,19
6,7
7,11
14,21
10,32
6,6
4,13
11,22
4,7
7,3
6,8
10,17
23,24
13,29
12,24
14,36
8,12
8,3
6,11
6,5
2,15
83,98
16,41
15,21
5,6
6,9
13,22
20,28
11,12
8,13
6,6
7,11
6,8
6,8
9,18
8,15
6,15
5,12
9,23
5,10
6,18
31,33
14,25
83,103
16,22
8,20
7,13
6,9
12,26
5,7
4,8
5,10
19,35
68,99
75,64
6,15
6,11
4,6
6,8
5,7
6,4
5,10
7,9
9,24
8,16
4,11
75,102
6,8
5,6
7,8
7,8
17,29
17,25
10,13
6,6
6,4
53,83
12,15
6,13
11,25
7,11
6,5
8,20
6,6
6,10
4,6
8,13
11,26
3,9
89,95
11,10
7,12
6,4
14,33
63,85
4,12
8,22
6,11
2,8
140,145
6,12
5,8
20,36
5,10
6,7
19,30
5,10
5,8
21,28
6,7
7,15
5,8
6,4
6,12
6,12
6,12
7,9
5,8
14,28
11,20
7,7
9,17
18,45
7,12
16,40
4,6
7,8
5,9
2,12
12,30
9,16
7,10
5,7
4,6
12,25
11,23
18,33
11,19
6,8
23,29
16,28
26,43
6,4
5,7
7,15
6,7
13,20
6,7
8,11
26,38
8,6
19,20
8,17
6,5
18,23
8,7
9,14
6,7
85,88
8,12
15,32
4,8
5,5
6,10
5,7
6,12
8,13
8,28
4,6
7,15
5,6
54,82
6,11
18,34
18,15
5,9
8,15
29,58
7,9
72,100
16,28
7,8
11,27
8,13
7,13
22,50
18,26
12,27
12,22
7,7
5,7
5,6
82,119
6,12
80,104
9,16
4,6
6,4
5,13
49,80
17,41
5,13
6,12
12,19
4,9
3,8
5,5
10,24
5,5
8,21
7,8
5,17
2,8
6,5
4,6
8,13
6,11
50,94
6,13
6,9
4,8
9,12
50,79
8,11
22,43
9,35
13,24
6,10
5,5
8,13
4,6
15,27
5,6
9,21
16,28
7,11
22,41
5,6
69,88
5,12
27,27
5,8
12,14
45,72
8,23
4,8
5,11
7,4
17,27
4,6
28,43
13,17
42,54
7,7
4,6
10,19
10,20
5,6
5,9
82,82
25,39
11,35
6,11
6,9
9,9
6,4
25,45
5,10
14,33
7,18
38,52
6,12
5,12
17,22
8,13
208,205
8,18
11,6
6,10
5,15
8,17
7,10
5,9
79,91
13,16
5,10
5,9
6,4
89,79
34,69
8,25
11,12
9,28
6,6
7,13
16,28
5,5
9,21
2,11
4,7
6,7
3,9
7,10
86,114
6,8
4,9
5,9
37,57
4,6
86,99
8,11
13,27
17,33
5,7
59,70
24,32
28,58
4,6
5,17
6,9
11,18
20,32
14,20
6,12
10,9
5,6
4,7
17,28
15,25
39,47
65,90
6,9
5,9
8,14
8,15
6,9
9,14
8,2
7,16
9,17
5,11
5,10
6,16
8,13
8,15
4,6
7,5
60,91
6,5
5,8
8,20
6,11
3,8
4,9
13,33
4,8
8,15
10,17
4,10
19,37
9,19
5,10
8,13
5,5
9,21
10,23
7,12
6,11
6,10
5,9
7,7
5,5
6,11
8,16
27,41
5,7
5,8
7,7
5,5
13,17
6,20
5,7
4,11
6,7
4,7
8,14
4,8
4,9
5,15
13,22
13,30
8,11
5,5
8,8
5,11
52,48
7,9
5,6
4,14
8,14
6,5
40,59
5,9
40,71
25,46
24,45
11,19
7,11
14,21
10,32
6,6
4,13
54,73
4,8
4,12
4,7
29,38
3,7
10,8
22,35
8,11
7,18
13,24
4,6
7,12
7,9
22,51
8,20
4,7
4,6
10,25
6,4
5,6
6,5
6,6
6,8
6,9
23,34
6,4
6,14
24,42
8,12
44,70
5,5
6,8
6,7
4,6
29,53
5,7
4,6
22,43
7,12
77,96
6,11
6,15
81,97
5,5
8,11
6,9
5,9
13,19
8,14
6,5
75,100
4,7
12,23
109,119
7,6
11,13
9,14
8,24
6,7
6,23
5,7
2,8
6,18
3,12
11,23
22,23
9,17
5,11
13,13
34,29
4,7
8,14
7,10
4,10
11,17
40,67
164,195
4,8
62,75
147,168
6,5
5,7
13,23
6,9
3,8
5,6
33,40
8,23
8,12
16,20
7,7
12,19
100,122
6,8
7,12
6,15
19,33
29,53
13,33
6,17
21,24
7,5
40,66
22,42
45,72
28,34
6,14
14,26
5,8
6,4
76,74
6,8
5,8
5,8
7,5
6,6
4,7
16,33
40,45
5,11
7,16
7,23
9,15
6,7
6,6
5,13
4,7
25,29
4,7
4,6
9,18
9,10
35,50
7,10
25,23
54,77
138,143
13,19
7,7
8,9
44,81
19,27
4,9
4,13
8,15
10,9
10,32
4,8
34,50
37,63
6,11
6,7
17,31
6,9
14,12
5,7
5,5
5,7
13,41
5,7
9,11
4,13
4,7
11,20
15,29
14,26
13,24
80,88
26,53
8,15
7,11
4,7
8,20
41,69
5,6
5,9
26,43
10,17
7,11
7,14
5,7
5,6
2,9
5,6
9,6
6,4
11,17
12,20
9,11
8,14
5,6
9,16
2,8
8,12
107,119
6,11
7,20
24,43
19,13
10,24
5,5
8,21
7,8
5,17
5,8
5,11
8,14
15,15
73,78
4,8
46,58
17,29
5,9
7,8
8,21
26,48
28,49
5,7
6,8
8,9
7,26
3,15
9,17
7,6
6,12
6,12
6,5
20,19
7,10
6,8
6,6
10,11
4,7
4,7
5,9
5,7
16,14
8,13
5,7
7,12
14,33
13,23
7,23
2,11
5,9
6,12
5,5
4,8
5,10
5,12
6,10
7,7
9,14
6,7
4,8
6,4
6,12
8,21
6,4
7,11
9,14
63,83
44,55
10,1
6,4
3,11
7,15
6,9
14,24
5,6
6,9
6,6
8,14
49,78
7,6
6,8
2,8
13,15
7,12
7,9
53,55
4,6
47,53
6,6
10,24
4,7
5,9
4,7
10,14
13,34
25,37
4,7
6,4
5,6
4,11
6,11
33,46
55,50
11,15
41,33
33,46
7,9
7,16
26,24
6,7
6,9
6,5
8,16
5,7
9,19
12,10
5,7
8,7
9,18
8,3
18,41
5,8
6,7
7,8
5,5
6,11
5,8
27,46
35,62
4,6
6,14
24,20
22,42
4,9
61,76
4,8
7,7
69,83
5,11
5,5
31,71
5,7
6,5
7,11
7,18
10,12
15,37
6,10
6,7
7,11
21,38
55,60
2,8
8,8
99,129
6,6
7,15
8,14
18,24
5,8
4,15
3,8
43,72
5,7
5,9
6,8
10,8
5,5
5,7
5,7
6,6
6,6
6,8
8,18
14,14
5,7
4,8
4,7
7,17
5,5
57,60
7,15
5,6
5,11
26,44
25,48
9,7
12,25
6,8
29,46
7,7
11,5
4,6
12,31
5,8
27,33
5,5
5,6
8,18
5,9
7,9
7,12
6,6
5,6
8,16
4,6
4,6
27,36
5,8
54,73
4,8
4,12
4,7
29,38
6,8
3,14
20,21
5,5
7,13
17,31
12,12
6,15
6,11
11,14
65,65
8,15
5,5
7,10
5,6
6,5
24,44
5,6
5,8
9,15
7,12
18,19
6,7
3,9
11,24
4,6
8,9
31,42
4,6
11,20
6,13
10,9
9,8
6,6
5,10
10,17
14,27
16,31
49,90
57,64
41,35
6,7
6,14
22,41
79,111
17,34
4,10
19,32
6,10
7,8
5,5
5,5
7,12
5,16
8,10
16,26
2,9
5,8
6,8
9,20
6,7
72,84
19,26
12,25
7,6
19,13
4,6
5,8
50,44
5,9
9,15
3,7
6,12
28,33
15,38
18,28
5,8
27,27
8,9
7,10
36,42
21,24
4,10
10,7
12,21
6,4
4,6
8,16
2,8
4,8
4,9
4,8
11,18
26,41
24,34
42,56
7,5
6,7
12,13
6,14
6,5
72,79
57,84
8,11
10,15
9,13
7,14
22,34
6,5
7,7
7,14
5,6
8,12
10,17
13,24
10,19
6,7
5,5
6,8
6,5
5,6
8,18
25,35
34,69
9,10
33,56
5,6
4,6
7,9
5,7
9,17
4,7
5,9
5,6
5,24
4,8
7,8
10,17
7,23
18,29
4,10
26,50
7,14
8,10
4,6
6,8
4,7
139,158
15,32
131,159
6,5
7,7
6,11
9,13
20,36
5,6
5,9
4,8
7,17
38,56
6,17
7,10
5,5
5,6
7,14
5,6
5,7
7,13
5,12
62,75
6,6
5,9
14,26
7,10
7,8
6,5
4,6
16,39
4,6
4,8
6,11
6,10
5,5
6,5
5,6
7,11
10,14
4,6
6,4
5,8
5,7
6,8
5,7
5,16
51,72
5,7
7,10
5,7
11,20
9,19
5,8
5,11
8,14
15,15
73,78
6,8
6,15
5,7
14,21
6,8
7,20
6,7
6,7
25,35
13,12
5,8
4,6
19,20
13,27
9,8
6,14
64,80
5,6
7,3
41,61
11,25
5,8
15,21
4,8
5,6
35,50
8,7
5,7
3,10
19,20
5,9
4,6
10,20
7,10
2,8
11,27
6,4
19,20
6,8
22,32
5,8
36,58
6,11
6,5
4,7
7,8
64,66
6,9
7,12
13,19
28,48
2,8
6,9
6,13
4,6
31,37
12,18
8,16
15,18
6,5
9,17
18,25
6,6
12,6
5,7
5,8
14,9
39,53
35,36
4,23
3,7
26,32
7,14
5,8
7,13
6,11
5,6
6,13
58,76
6,7
7,16
6,14
8,16
5,17
5,8
5,13
11,24
6,4
5,10
6,11
4,6
15,31
78,80
15,28
22,36
11,33
12,12
4,7
5,8
22,34
15,13
5,7
4,8
4,9
16,19
4,7
20,35
35,62
18,29
16,35
5,6
5,8
5,5
4,8
7,10
9,14
10,28
6,4
8,21
6,12
4,7
14,17
10,16
28,48
4,8
9,31
8,10
4,10
6,6
33,29
5,5
5,6
31,36
4,9
7,3
4,7
5,19
5,11
9,4
6,23
7,13
20,22
7,9
16,26
5,14
25,31
6,4
6,6
34,37
7,3
10,21
9,16
8,19
10,13
5,8
7,12
22,45
28,45
17,34
85,93
14,27
5,5
6,4
5,10
6,10
68,74
9,9
47,60
16,32
16,28
6,5
31,46
7,15
14,13
8,19
5,12
34,40
49,62
28,45
6,4
18,29
7,5
5,8
8,13
27,50
4,7
4,8
27,42
6,9
9,5
12,29
8,29
4,6
6,5
20,17
74,71
4,9
63,63
5,11
6,8
6,8
3,14
20,21
5,5
7,13
6,6
19,48
26,32
10,17
20,31
2,14
5,5
33,38
20,33
11,12
5,7
6,6
7,15
7,8
5,6
7,15
5,9
4,9
4,6
7,10
56,46
10,14
31,47
7,10
63,56
24,33
5,11
13,11
14,11
7,6
5,5
5,5
17,23
7,11
21,26
10,10
67,79
4,8
12,13
7,8
6,9
5,6
6,5
7,7
14,20
6,8
5,8
26,35
6,6
5,7
29,45
6,6
15,40
5,5
7,11
8,13
6,5
4,7
55,61
5,6
4,6
10,18
2,11
5,6
6,7
8,10
5,5
32,38
14,18
15,17
32,49
5,6
28,18
56,66
5,5
3,7
4,7
15,41
5,10
6,10
4,6
6,9
19,36
15,22
5,6
7,12
11,14
5,6
7,17
12,11
6,9
7,13
37,47
11,20
6,10
31,49
12,17
4,17
49,53
4,8
38,50
8,15
4,17
6,12
12,10
38,71
23,18
5,8
58,81
9,23
10,8
113,125
6,11
65,67
11,20
7,13
1,12
84,92
28,62
5,16
10,21
13,35
12,12
4,9
5,8
17,29
17,20
5,12
5,9
35,79
7,11
19,27
6,4
12,13
33,40
38,47
7,3
6,7
10,12
24,48
6,12
9,6
6,13
12,11
5,7
6,14
10,20
4,6
10,24
14,19
4,7
9,15
7,17
25,52
99,88
63,68
5,7
7,8
12,23
13,14
4,8
2,8
7,10
6,8
14,3
46,52
13,21
5,8
28,41
6,11
34,45
10,8
5,9
10,4
14,23
11,19
8,6
10,15
7,20
7,10
11,21
6,9
44,68
17,26
14,10
15,14
5,8
5,9
10,16
38,36
18,28
17,22
4,11
6,6
27,45
10,9
6,7
6,10
10,9
42,56
6,8
6,15
5,7
14,21
6,8
8,16
6,7
12,17
5,8
49,59
30,42
2,10
4,6
7,11
4,6
25,25
6,6
14,16
6,4
11,22
7,15
37,59
24,38
13,23
10,21
21,34
47,68
10,22
22,45
37,40
7,10
5,7
5,7
